,0,1,2,3,4,5,6
4923,71900,2017,169000,2000,1,32,1
4924,396550,2023,1,2000,1,30,-
4925,55500,2014,119900,1395,0,16,1
4926,51900,2006,194250,3189,1,16,1
4927,38900,2011,114000,1800,0,32,1
4928,23900,2010,237000,2000,1,32,1
4929,73900,2018,139000,1598,1,47,1
4930,209990,2016,154330,1968,1,30,2
4931,31900,2010,175800,1390,0,47,2
4932,119800,2022,12957,1498,0,16,-
4933,91500,2020,20000,999,0,41,-
4934,37500,2009,273000,1968,1,44,1
4935,33900,2012,256364,1598,1,32,2
4936,67000,2015,48000,1984,0,16,1
4937,149800,2019,134532,1968,1,2,1
4938,67200,2016,162482,1968,1,32,1
4939,78000,2018,163000,1968,1,32,1
4940,81900,2017,267000,1968,1,44,1
4941,72000,2018,88150,1395,0,16,1
4942,66300,2016,165810,1968,1,16,1
4943,26900,2013,143000,999,0,49,1
4944,88500,2020,56163,999,0,16,1
4945,396550,2023,1,2000,1,30,-
4946,53500,2014,198000,1390,0,44,1
4947,45900,2016,50000,1968,1,16,1
4948,3500,2003,230000,1390,0,16,-
4949,64900,2018,32566,999,0,16,1
4950,139900,2020,51000,1984,0,2,0
4951,84900,2015,157920,1968,1,32,-
4952,21900,2008,153900,1390,0,47,1
4953,39999,2007,182873,2461,1,12,2
4954,15200,2005,176000,1984,0,16,2
4955,189900,2019,50150,1968,1,2,1
4956,17500,2009,286000,1968,1,32,1
4957,86799,2019,78032,1500,0,32,1
4958,69850,2019,99999,1968,1,16,0
4959,35900,2014,122300,1797,0,25,0
4960,56799,2018,146792,1598,1,16,1
4961,72799,2020,150747,1968,1,16,-
4962,89799,2019,149001,1968,1,32,-
4963,8900,2005,96417,1198,0,14,2
4964,6900,2002,265400,1781,0,32,-
4965,32600,2012,186321,1598,1,32,1
4966,13000,2005,207000,1595,0,16,-
4967,132799,2018,106677,1968,1,2,1
4968,76000,2017,196000,1598,1,32,2
4969,84900,2018,71000,1598,1,32,2
4970,20900,2008,216000,1968,1,16,-
4971,95799,2019,63786,1498,0,41,1
4972,71500,2016,171154,1798,0,47,0
4973,25499,2011,276513,1197,0,25,1
4974,111490,2022,6,999,0,41,-
4975,74900,2016,164437,1968,1,32,1
4976,172900,2018,70000,1968,1,44,2
4977,129990,2017,122000,1968,1,32,-
4978,15999,2005,234000,1896,1,47,2
4979,42900,2013,255140,1598,1,47,2
4980,88800,2015,204000,1968,1,32,2
4981,33000,2007,657000,2460,1,48,2
4982,38300,2010,130000,1968,1,32,-
4983,16900,2008,292000,1390,0,32,1
4984,157940,2022,6,1498,0,41,-
4985,55900,2013,285903,1968,1,44,2
4986,33800,2010,229000,1984,0,38,1
4987,114900,2018,88062,1395,0,47,2
4988,114900,2020,25916,1498,0,41,1
4989,111500,2020,38500,1498,0,44,2
4990,83900,2019,35000,1498,0,16,1
4991,38900,2013,260100,1598,1,16,1
4992,74900,2018,67500,1968,1,16,-
4993,16500,2001,136000,1390,0,35,-
4994,38900,2009,254100,1968,1,44,1
4995,439000,2023,8,1968,1,30,-
4996,46900,2013,126400,1395,0,16,1
4997,132799,2021,65370,1968,1,44,1
4998,20900,2010,275000,1598,1,16,0
4999,32000,1993,210500,1781,0,16,1
5000,12900,2005,299000,2000,1,16,-
5001,136500,2023,1,1498,0,16,-
5002,116900,2018,42434,1968,1,44,1
5003,74999,2011,171000,2967,1,46,1
5004,3500,1999,330000,1390,0,16,-
5005,2900,1998,350000,1390,0,16,-
5006,19900,2008,135000,1598,0,35,1
5007,19800,2008,175500,1896,1,32,1
5008,24300,2009,271000,1595,0,16,1
5009,67035,2019,190000,1968,1,32,-
5010,6800,2005,304000,1422,1,35,-
5011,43900,2015,218000,1598,1,16,1
5012,14999,2008,240000,1896,1,47,-
5013,32999,2007,243000,2967,1,46,1
5014,119850,2018,195788,1968,1,2,1
5015,109000,2018,83000,1798,0,32,2
5016,14900,2004,218000,1598,0,47,2
5017,17000,2006,292260,1968,1,32,1
5018,179900,2022,6100,1984,0,2,0
5019,18999,2008,152000,1390,0,13,0
5020,372600,2023,1,1968,1,8,-
5021,92500,2018,180000,1968,1,44,1
5022,26600,2010,154531,1598,1,16,1
5023,19900,2009,335000,1896,1,47,0
5024,89900,2019,185650,1968,1,32,1
5025,94900,2019,131578,1968,1,7,2
5026,98900,2019,99186,1968,1,7,2
5027,97700,2020,135922,1968,1,7,0
5028,103200,2020,94710,1968,1,7,0
5029,196000,2022,7458,1984,0,16,-
5030,39900,2013,207088,1968,1,32,1
5031,75900,2017,85060,1395,0,16,1
5032,149900,2023,10,1498,0,41,-
5033,159900,2023,10,1498,0,41,-
5034,33000,2010,188000,1968,1,10,1
5035,69900,2018,170269,1968,1,7,1
5036,95000,2015,24443,1968,1,48,2
5037,72000,2016,87000,1798,0,32,0
5038,108900,2019,50094,1498,0,41,1
5039,84999,2013,97000,3597,0,46,1
5040,101900,2020,30684,1498,0,16,1
5041,89900,2014,193000,2967,1,46,1
5042,74900,2017,143346,1968,1,7,0
5043,125000,2016,179000,2967,1,46,1
5044,7999,2001,190000,1984,0,5,1
5045,19500,2015,130000,1598,1,16,-
5046,34900,2014,103000,1197,0,35,1
5047,11999,2006,202000,1984,0,16,-
5048,125400,2019,197048,1968,1,2,1
5049,423400,2023,8,1968,1,30,-
5050,99900,2017,111420,1984,0,32,0
5051,238000,2023,1,2000,1,44,-
5052,59200,2017,199000,1598,1,16,2
5053,99900,2018,132807,1998,1,44,1
5054,3300,1998,121000,1390,0,16,-
5055,25700,2011,218000,1598,1,16,1
5056,12500,2006,303000,1984,0,32,0
5057,45900,2011,218657,1968,1,44,1
5058,38000,2015,142500,1598,1,7,1
5059,45500,2015,96000,1197,0,35,1
5060,39500,2012,282000,1968,1,32,1
5061,44500,2013,194000,1968,1,16,1
5062,29999,2016,82000,999,0,49,1
5063,89900,2019,98000,1968,1,32,0
5064,209555,2023,11,1968,1,48,-
5065,263000,2023,1,1984,0,16,-
5066,116900,2022,1,1498,0,40,-
5067,104470,2023,8,999,0,16,-
5068,62999,2018,132373,1598,1,16,1
5069,49900,2013,107000,2000,1,16,1
5070,18500,1964,123456,1200,0,15,-
5071,55750,2018,191700,1598,1,16,1
5072,32000,2003,440000,2500,1,48,-
5073,18500,2011,184000,1598,1,35,-
5074,39900,2013,149983,1197,0,16,1
5075,61600,2013,129800,1984,0,38,1
5076,23900,2012,114448,999,0,49,1
5077,9999,2001,266400,1984,0,16,-
5078,7200,2007,160000,1390,0,35,-
5079,56999,2012,208200,1968,1,44,1
5080,15200,2005,264554,1896,1,16,2
5081,77900,2017,143198,1968,1,32,1
5082,77899,2019,131000,1968,1,32,1
5083,132799,2018,105734,1984,0,44,1
5084,75799,2019,42530,1498,0,16,0
5085,125799,2020,66185,1968,1,7,1
5086,117600,2023,1,1498,0,40,-
5087,44900,2013,199000,1390,0,39,0
5088,9900,2003,223000,1896,1,32,1
5089,391500,2023,1,1968,1,8,-
5090,114300,2023,1,1498,0,40,-
5091,57900,2017,174300,1968,1,16,0
5092,86700,2020,209000,1968,1,32,0
5093,28900,2008,179163,1595,0,47,1
5094,17500,2002,345000,1896,1,16,-
5095,12000,2005,134000,1598,0,16,1
5096,32900,2011,195000,1798,0,32,1
5097,57000,2017,138602,1598,1,16,-
5098,15950,2008,266000,1896,1,16,1
5099,8900,2019,20000,1984,0,44,-
5100,39900,2016,247600,1968,1,16,2
5101,201966,2017,118500,1968,1,30,1
5102,169800,2021,25320,1968,0,32,-
5103,54900,2015,200000,1598,1,16,-
5104,8999,2006,196000,1198,0,35,1
5105,8690,2002,231457,1422,1,35,-
5106,27300,2011,109000,1390,0,35,1
5107,26500,2010,236866,1598,1,32,2
5108,85777,2016,170000,1395,0,39,2
5109,210200,2023,1,2000,0,44,-
5110,11800,2002,221730,1984,0,32,1
5111,73900,2019,107700,1498,0,16,1
5112,14900,2007,228000,1390,0,16,1
5113,55000,2014,149696,1968,1,44,0
5114,49999,2011,232791,1968,1,39,1
5115,36900,2012,260000,1968,1,7,1
5116,57000,2012,217459,1968,1,44,1
5117,46000,2013,109810,1390,0,16,2
5118,85900,2020,138700,1968,1,7,-
5119,26900,2011,253000,1968,1,32,-
5120,26998,2017,102000,999,0,49,0
5121,29900,2010,115000,1390,0,47,1
5122,62900,2018,70763,999,0,16,1
5123,63600,2017,152457,1968,1,32,0
5124,59000,2012,339000,1968,1,39,-
5125,29500,2015,171980,1598,1,32,-
5126,12900,2003,219000,1896,1,16,-
5127,91000,2021,26013,-,1,49,1
5128,4500,1994,291000,1781,0,50,1
5129,55900,2012,260000,1968,1,39,1
5130,158411,2017,36500,2967,1,46,0
5131,47500,2016,156899,1395,0,25,0
5132,129150,2020,50000,1498,0,41,2
5133,14900,2008,307400,1896,1,16,1
5134,89899,2017,118886,1984,0,32,1
5135,5300,2005,233730,1198,0,14,-
5136,78990,2018,170200,1968,1,32,1
5137,75000,2015,38000,1390,0,4,-
5138,58900,2018,245743,1968,1,7,1
5139,4900,2006,174000,1422,1,35,-
5140,27900,2010,165000,1390,0,16,-
5141,100001,2019,84427,1968,1,32,1
5142,5800,1998,281000,2324,0,16,-
5143,392370,2019,82000,3956,1,46,2
5144,42800,2014,187000,2000,1,16,1
5145,129850,2020,10929,1498,0,41,1
5146,108000,2018,32900,1395,0,44,0
5147,79800,2017,134954,1798,0,32,1
5148,13900,2008,110000,1198,0,35,2
5149,20800,2007,325000,1900,1,47,2
5150,14900,2008,330000,1896,1,39,0
5151,26900,2008,314000,2000,1,47,2
5152,77900,2018,38558,1984,0,44,-
5153,45500,2014,44132,1197,0,16,1
5154,17900,2007,231600,1968,1,47,0
5155,139000,2021,32000,1498,0,44,1
5156,114799,2019,32816,-,1,16,-
5157,54000,2015,62900,1395,0,16,1
5158,106000,2022,1900,1498,0,41,0
5159,22499,2011,122857,1598,1,16,-
5160,128900,2018,84901,1968,1,44,1
5161,69900,2019,255000,1968,1,16,1
5162,31500,2011,299000,1896,1,7,2
5163,124900,2019,78000,1968,1,32,2
5164,18000,2007,188000,1968,1,16,1
5165,199000,2021,31800,1968,1,8,-
5166,42700,2012,149000,1390,0,44,0
5167,39500,2004,409000,2461,1,48,-
5168,40000,2004,347796,2451,1,30,-
5169,94900,2016,60000,1968,1,44,-
5170,62700,2010,238107,1968,1,9,-
5171,152660,2023,1,1498,0,16,-
5172,32500,2009,314000,1984,1,10,2
5173,12999,2004,201000,1984,0,32,-
5174,38800,2013,258000,1600,1,47,1
5175,69900,2017,207000,1598,1,47,1
5176,26800,2008,290000,1900,1,47,-
5177,69900,2017,207000,1598,1,47,1
5178,129900,2019,120752,1968,1,44,1
5179,4900,2001,255000,1984,0,32,-
5180,41500,2010,237000,1984,0,16,2
5181,72799,2020,86707,1498,0,16,1
5182,103799,2018,133168,1968,1,32,1
5183,45500,2013,91000,1395,0,16,1
5184,99900,2019,150687,1968,1,44,1
5185,27900,2014,183000,1968,1,44,-
5186,1900,2001,199856,1390,0,29,-
5187,6200,2005,130000,1198,0,35,-
5188,99900,2020,42100,1498,0,16,1
5189,153750,2022,1,1498,0,7,-
5190,41500,2015,149000,1422,1,35,2
5191,373650,2023,1,2000,0,30,-
5192,214410,2023,10,1984,0,32,-
5193,186700,2022,1,1968,1,44,-
5194,58900,2013,199000,1968,1,10,2
5195,42000,2015,121000,1798,0,32,-
5196,83799,2018,105546,1968,1,32,0
5197,94900,2018,106300,1968,1,44,0
5198,65500,2016,109200,1984,0,16,0
5199,10600,1999,328659,1896,1,16,-
5200,23900,2006,282000,1781,0,39,-
5201,13300,2002,280000,1896,1,32,-
5202,8500,2006,253700,1422,1,35,1
5203,27500,2016,58000,999,0,49,1
5204,50900,2017,108000,1000,0,16,0
5205,27500,2005,280941,2967,1,46,2
5206,47847,2019,182000,1598,1,35,1
5207,21800,2008,197400,1390,0,47,1
5208,24500,2005,176224,1595,0,4,-
5209,56900,2018,25000,999,0,35,1
5210,23000,2007,273000,1984,1,32,-
5211,396600,2023,1,2000,1,30,-
5212,52900,2015,117006,1395,0,25,1
5213,43500,2013,160000,1395,0,16,1
5214,149999,2021,29968,1498,0,16,1
5215,139900,2017,66750,1984,0,44,2
5216,69900,2019,172000,1598,1,16,-
5217,54900,2017,157300,1598,1,16,1
5218,20400,2008,370000,1896,1,39,1
5219,147200,2015,140897,2967,1,46,2
5220,14999,2005,244000,1896,1,16,2
5221,37950,2011,214300,1968,1,32,1
5222,117900,2018,51000,-,1,16,-
5223,95000,2012,220000,1968,1,30,-
5224,100000,2020,174453,1968,1,32,1
5225,26900,2010,180000,1197,0,16,1
5226,139900,2018,66800,1968,1,2,1
5227,97000,2008,127765,2500,1,30,-
5228,45500,2013,244000,1968,1,47,1
5229,49500,2013,107000,1390,0,32,2
5230,39999,2016,153365,1395,0,16,-
5231,127000,2023,1,2000,1,16,-
5232,144950,2023,1,2000,1,16,-
5233,328865,2023,6,2000,1,30,-
5234,71500,2019,139455,1968,1,7,1
5235,71500,2019,140000,1968,1,7,1
5236,8500,2003,195500,1198,0,35,-
5237,58900,2013,199000,1968,1,10,2
5238,33900,2012,177000,1600,1,16,1
5239,27800,2009,210721,1390,0,38,1
5240,58900,2011,157100,1968,1,44,2
5241,46740,2012,173983,1798,0,32,1
5242,59900,2016,86000,1598,1,16,2
5243,80000,2017,270000,1968,1,32,1
5244,12900,2008,552724,1896,1,16,1
5245,127000,2023,1,2000,1,16,-
5246,180000,2022,16000,-,1,20,0
5247,8000,2005,155000,1390,0,16,-
5248,24900,2008,209100,1390,0,38,1
5249,86900,2018,125000,1968,1,32,1
5250,287900,2023,10,-,1,23,-
5251,4490,1999,239600,1595,0,16,-
5252,319300,2023,10,-,1,23,-
5253,63900,2013,184000,1968,1,44,2
5254,17000,2009,250999,1598,1,16,-
5255,144950,2023,1,2000,1,16,-
5256,120000,2018,108000,2000,1,9,0
5257,6500,2004,164500,1390,0,35,-
5258,95900,2019,29597,999,0,40,2
5259,72899,2018,143830,1968,1,32,-
5260,178730,2022,8,1984,0,41,-
5261,59700,2018,145905,1598,1,16,1
5262,56000,2015,209033,1598,1,32,1
5263,305000,2022,1,-,1,23,-
5264,10400,2006,216700,1984,0,32,-
5265,99900,2018,66000,1984,0,44,-
5266,8400,2001,244000,1598,0,4,1
5267,19900,2012,165000,1198,0,35,1
5268,4900,2004,284000,1896,1,47,-
5269,111799,2019,55800,1984,0,32,0
5270,9900,2010,263000,1197,0,35,-
5271,23999,2009,191734,1390,0,16,1
5272,43900,2017,213000,1598,1,16,1
5273,13100,2016,81000,999,0,35,-
5274,79800,2020,29000,1498,0,44,-
5275,63900,2013,189000,1968,1,44,2
5276,129900,2018,88000,3597,0,3,-
5277,9900,2006,235000,1896,1,16,-
5278,145900,2019,75000,1984,0,2,1
5279,14500,2008,124000,1198,0,35,0
5280,30000,2013,357000,1968,1,32,-
5281,49900,2018,33000,999,0,16,-
5282,7200,2004,171100,1390,0,35,1
5283,24600,2010,160000,1896,1,7,0
5284,109334,2018,148000,1968,1,47,-
5285,57900,2012,231000,1968,1,44,1
5286,235631,2023,6,2000,1,48,-
5287,138000,2013,135000,1968,1,30,-
5288,72299,2017,114030,1984,0,16,0
5289,133000,2022,5378,1498,0,41,1
5290,16900,2004,216500,1896,1,39,2
5291,11300,2004,178600,1390,0,16,-
5292,9999,2004,111324,1984,0,4,-
5293,62900,2015,160000,1968,1,7,2
5294,31000,2009,303600,1896,1,48,1
5295,159900,2018,59753,1984,0,44,1
5296,69900,2011,296000,1968,1,1,2
5297,73700,2016,123000,1968,1,10,1
5298,21300,2008,235000,2967,1,46,-
5299,77900,2017,136707,1968,1,32,1
5300,24800,2008,171470,1896,1,48,-
5301,41500,2015,186000,1598,1,16,1
5302,55000,2006,290000,2489,1,30,-
5303,6900,2008,200000,1198,0,14,0
5304,89700,2015,169520,1968,1,32,2
5305,25900,2011,249000,1197,0,16,1
5306,98999,2018,190000,1968,1,44,2
5307,25000,2019,42304,999,0,35,-
5308,176000,2022,34522,1968,1,16,-
5309,38745,2020,53000,1598,1,16,-
5310,21500,2010,152500,1199,1,35,1
5311,108500,2023,-,-,1,40,-
5312,102900,2023,-,-,1,40,-
5313,29900,2010,199000,1390,0,16,-
5314,22900,2008,188619,1968,1,47,1
5315,35900,2013,159000,1197,0,16,0
5316,-,2019,125000,1598,1,16,-
5317,30900,2012,300000,1968,1,32,0
5318,104900,2023,-,-,1,40,-
5319,37950,2009,199000,1984,0,38,1
5320,5850,2001,193242,1390,0,16,2
5321,7900,2003,529000,1896,1,32,2
5322,79000,2018,200000,1968,1,32,1
5323,40900,2011,297000,1968,1,32,2
5324,19900,2009,201000,1198,0,35,2
5325,75900,2018,50000,999,0,41,1
5326,11500,2007,276000,1896,1,16,-
5327,15999,2007,364411,1896,1,47,0
5328,89850,2017,128890,1968,1,32,1
5329,124800,2020,24972,1984,0,44,-
5330,53900,2016,198000,1598,1,32,1
5331,31000,1964,1,1200,0,15,-
5332,49900,2017,187442,1598,1,16,1
5333,204800,2023,1,1984,0,2,-
5334,101900,2023,-,-,1,40,-
5335,32900,2009,140047,1595,0,16,2
5336,49815,2013,151000,1984,0,10,1
5337,80000,2019,200000,1968,1,32,1
5338,8200,2001,205387,1984,0,32,1
5339,140100,2023,1,2000,0,35,-
5340,25000,2006,150000,1896,1,48,1
5341,7850,2001,232142,1390,0,16,2
5342,173720,2022,8,1498,0,44,-
5343,26499,2006,440000,1896,1,48,1
5344,114900,2019,95000,1498,0,47,1
5345,19900,2010,290129,1968,1,32,-
5346,150000,2023,-,-,1,44,-
5347,30999,2004,298700,4172,1,46,2
5348,124700,2023,1,1498,0,40,-
5349,125300,2023,1,1498,0,40,-
5350,118700,2023,1,1498,0,40,-
5351,36000,2017,74000,999,0,49,1
5352,29900,2013,142000,1390,0,16,1
5353,11900,2008,320000,1896,1,25,-
5354,142500,2023,4,1984,0,35,-
5355,55900,2012,205000,1968,1,44,1
5356,37800,2010,218000,1984,0,44,1
5357,69900,2016,178456,1968,1,32,1
5358,69700,2017,155197,1968,1,7,-
5359,69900,2018,115000,1968,1,32,0
5360,13999,2006,139500,1390,0,35,1
5361,29700,2006,320000,2967,1,46,1
5362,45000,2013,178000,1968,1,32,1
5363,99900,2018,103343,1968,1,44,1
5364,10800,2006,226000,1198,0,35,-
5365,51900,2014,152245,1968,1,16,1
5366,38800,2009,192997,1395,0,44,-
5367,80000,2015,75355,1984,0,10,-
5368,88560,2012,219000,1968,1,9,-
5369,59850,2018,117876,1395,0,16,0
5370,268878,2023,3,1968,1,12,1
5371,51999,2014,95000,1968,1,16,1
5372,33000,2014,374000,1600,1,7,1
5373,162500,2023,-,-,1,47,-
5374,35900,2013,258000,1968,1,32,1
5375,82900,2018,119564,1798,0,32,1
5376,34900,2012,152568,1197,0,25,2
5377,79900,2018,109074,2000,1,7,1
5378,4999,2003,227000,1390,1,16,-
5379,54900,2014,97224,1395,0,16,-
5380,109900,2018,110000,1395,0,44,1
5381,114799,2017,106368,1968,1,39,1
5382,103500,2022,5,999,0,40,-
5383,29900,1999,337000,2461,1,9,-
5384,6600,2003,242000,1422,1,35,2
5385,68265,2020,48200,1968,1,48,-
5386,69500,2015,210700,1968,1,16,1
5387,27950,2010,154600,1598,1,47,-
5388,139900,2022,5000,1498,0,41,1
5389,69750,2017,155038,1968,1,32,1
5390,29500,2014,199665,1968,1,32,-
5391,142900,2018,141935,1984,0,2,-
5392,13900,2005,275410,2496,1,32,-
5393,115900,2017,182120,1968,1,44,-
5394,369400,2023,10,1968,1,8,-
5395,88500,2016,108227,1984,0,16,1
5396,11900,2002,175000,1984,0,32,-
5397,468900,2023,10,1968,1,30,-
5398,447000,2023,10,1968,1,8,-
5399,109900,2021,18591,1498,0,41,1
5400,38900,2017,117000,999,0,49,1
5401,449600,2023,10,1968,1,8,-
5402,179900,2019,97320,1968,1,44,1
5403,133890,2022,5,1498,0,41,-
5404,78000,2017,78000,1395,0,16,2
5405,69900,2018,61462,1598,1,16,1
5406,59900,2016,251022,1968,1,32,1
5407,69900,2014,132204,1968,1,44,1
5408,7900,1999,175945,1390,0,16,-
5409,109900,2019,135840,1968,1,32,2
5410,132500,2023,5,1968,1,16,-
5411,3800,2000,304000,1595,0,32,-
5412,120000,2023,5,999,0,42,-
5413,28700,2014,125000,1198,0,35,1
5414,15900,2007,156000,1198,0,35,-
5415,49500,2014,175000,1984,0,32,0
5416,69000,2017,109000,1598,1,16,2
5417,199900,2019,102000,1968,1,30,-
5418,305999,2022,8,-,1,23,-
5419,36777,2008,292500,2967,1,34,-
5420,155900,2020,95495,1968,1,44,1
5421,26900,2005,264000,2461,1,46,-
5422,24700,2011,224651,1598,1,16,1
5423,142900,2023,8,1498,0,40,-
5424,15900,2008,323000,1968,1,32,1
5425,15900,2007,257000,1896,1,16,-
5426,29500,2012,342357,1968,1,39,-
5427,76599,2018,39000,1968,1,41,-
5428,183000,2023,6,1968,1,32,-
5429,45999,2014,46137,1197,0,4,1
5430,24900,2014,172230,1422,1,35,1
5431,37900,2013,60000,1390,0,35,2
5432,36900,2014,182306,1598,1,16,1
5433,39000,2014,261990,1598,1,16,1
5434,33210,2011,381000,1968,1,32,2
5435,44000,2016,151000,1395,0,16,-
5436,39900,2019,52088,999,0,49,1
5437,109688,2019,89000,1498,0,32,2
5438,66900,2013,174000,1984,0,16,1
5439,42700,2013,210700,1395,0,16,0
5440,23400,2010,167000,1598,1,35,1
5441,53999,2016,184500,1598,1,16,2
5442,24999,2009,172500,1390,0,47,1
5443,139999,2019,174000,1968,1,2,1
5444,176800,2023,1,1498,0,44,-
5445,36800,2010,254000,1968,1,44,1
5446,468900,2023,1,1968,1,30,-
5447,10900,2009,136056,1198,0,14,2
5448,183500,2023,1,1498,0,44,-
5449,179700,2023,1,1498,0,44,-
5450,8900,2005,239000,1896,1,16,-
5451,29700,2008,281000,1781,0,39,2
5452,114900,2019,42370,1498,0,41,1
5453,19990,2009,155300,1390,0,38,-
5454,90000,2016,83500,1984,0,16,1
5455,139900,2019,74000,1968,1,44,1
5456,115900,2017,166200,1984,0,2,1
5457,49900,2013,274000,1598,1,4,-
5458,83789,2017,218688,1968,1,32,1
5459,12900,2002,263000,1896,1,39,-
5460,13950,2006,209000,1595,0,16,1
5461,220000,2023,6,1968,1,32,-
5462,253900,2023,5,-,1,23,-
5463,239600,2022,10,1968,1,2,-
5464,68000,2015,106000,1798,0,32,1
5465,442500,2023,1,2000,1,8,-
5466,66297,2015,171000,1968,1,9,-
5467,25800,2012,250000,1598,1,16,-
5468,7900,2004,390000,1896,1,32,1
5469,14900,2006,219000,1968,1,32,1
5470,22900,2010,200000,1968,1,32,-
5471,5400,1998,172566,1390,0,16,2
5472,22900,2007,238000,1896,1,47,2
5473,331977,2023,5,3000,1,1,-
5474,35450,2016,82700,999,0,49,1
5475,16499,2004,229000,1595,0,16,2
5476,50900,2019,23637,1968,1,47,-
5477,6900,2001,254000,1598,0,16,1
5478,19900,2006,371000,1896,1,48,-
5479,47900,2018,80452,999,0,49,2
5480,69900,2015,157030,1798,0,32,1
5481,49900,2018,86451,999,1,35,1
5482,95000,2018,68600,1968,1,7,1
5483,114900,2021,54150,1498,0,41,2
5484,69700,2019,16200,1395,0,16,-
5485,28300,2014,363300,1598,1,16,1
5486,19900,2008,470000,1896,1,7,1
5487,9999,2006,290000,1198,0,35,1
5488,108900,2019,52255,1498,0,41,1
5489,8400,2001,126000,1390,0,35,-
5490,299000,2020,68000,2967,1,46,1
5491,48954,2017,320000,1968,1,7,-
5492,51700,2014,195000,1968,1,39,0
5493,179000,2016,93500,1968,1,30,1
5494,28500,2011,160000,1197,0,16,1
5495,75900,2018,183517,1968,1,32,1
5496,24900,2009,262570,1896,1,7,1
5497,247900,2023,1,-,1,21,-
5498,33900,2013,98000,1198,0,35,2
5499,177800,2023,1,1498,0,44,-
5500,187900,2022,3455,1984,0,44,1
5501,33900,2012,173000,1968,1,44,-
5502,13300,2006,192000,1968,1,32,0
5503,244600,2017,95400,1968,1,30,-
5504,16999,2009,249356,1896,1,47,0
5505,39500,2017,62500,999,0,49,2
5506,179000,2023,1,1498,0,44,-
5507,155100,2023,1,1498,0,44,-
5508,155100,2023,1,1498,0,44,-
5509,175200,2023,1,1498,0,44,-
5510,94725,2018,115948,1984,0,16,-
5511,107900,2017,140240,1968,1,32,2
5512,43900,2013,94268,1390,0,38,1
5513,77900,2018,145989,1968,1,32,0
5514,49500,2014,276000,1968,1,10,1
5515,65900,2015,129000,1968,1,16,1
5516,42900,2011,196786,1968,1,10,2
5517,26900,2008,219000,1781,0,39,1
5518,137799,2017,74006,1968,1,39,1
5519,39900,2017,92953,999,0,35,1
5520,124799,2018,154644,1968,1,44,1
5521,11900,2006,237000,1400,0,35,2
5522,79900,2012,229000,2967,1,46,1
5523,9990,2007,136000,1198,0,14,-
5524,119900,2022,3097,1498,0,41,1
5525,69495,2018,78000,1498,0,16,1
5526,73990,2018,170000,1598,1,47,1
5527,21500,2006,238000,1968,1,39,1
5528,110220,2023,10,999,0,40,-
5529,394900,2023,10,2967,1,46,-
5530,18900,2007,234000,1896,1,7,1
5531,51999,2017,83200,999,0,35,2
5532,81000,2017,76566,1395,0,47,0
5533,69000,2015,64000,2000,0,16,1
5534,79900,2018,254980,1968,1,39,-
5535,4900,1997,160000,1390,0,16,2
5536,39950,2011,400000,2000,1,9,-
5537,29999,2010,186000,1197,0,16,2
5538,13800,2006,238700,1984,0,47,1
5539,7990,2005,219745,1984,0,16,-
5540,18990,2004,382897,1896,1,48,0
5541,48900,2012,196000,1390,0,44,2
5542,26900,1990,20000,1781,0,16,1
5543,115180,2022,5,999,0,40,-
5544,5200,2006,180000,1390,0,35,-
5545,72899,2017,115000,1395,0,32,1
5546,486000,2023,8,2967,1,46,-
5547,23900,2008,253000,1390,0,38,1
5548,10300,2007,201200,1422,1,35,1
5549,59900,2016,130000,1984,0,10,1
5550,15500,2009,266979,1598,1,16,-
5551,38900,2013,279000,1968,1,32,1
5552,20500,2007,305000,1968,1,32,2
5553,159000,2021,42000,-,1,20,-
5554,61900,2015,257900,1968,1,32,1
5555,130400,2023,1,1500,0,41,-
5556,14900,2006,250000,1600,0,47,1
5557,154700,2023,10,1498,0,47,-
5558,189607,2022,1,-,1,19,-
5559,39700,2017,121875,999,0,35,1
5560,34500,2011,218000,1390,0,47,1
5561,110700,2023,1,1000,0,40,-
5562,112100,2023,1,1000,0,41,-
5563,50500,2011,180000,1968,1,44,1
5564,12900,2008,295800,1896,1,39,-
